source_id,source_name,source_type,iso3_country,sector,subsector,lat,lon,year,capacity_units,annual_capacity_t,capacity_factor,annual_emissions_co2e_t,production_t,production_source,production_year,data_tier,fuel_energy_tj,useful_heat_tj,useful_heat_mwh,heat_method,food_country_scale,ct_country_artifact,SiteID,SiteName,CompanyName,match_confidence,distance_km,name_similarity,annual_output_t,production_2014_t,bench_heat_tj,band_source,heat_below100C_tj,heat_100C-200C_tj,heat_200C-500C_tj,heat_500C-1000C_tj,heat_above1000C_tj,bench_heat_mwh,fossil_share,fossil_share_basis,replaceable_heat_mwh
38480305,"Moravskoslezské Cukrovary, A.S.  Závod Hrušovany",Animal And Vegetable Products From The Food And Beverage Sector,CZE,manufacturing,food-beverage-tobacco,48.811221,16.404268,2024,USD,,,34999.87851039961,,none,,3.0,401.1799309573904,341.00294131378183,94723.03925382828,emissions_fuel_inversion,0.6674510990861757,False,,,,unmatched,,,,,341.00294131378183,benchmark,165.49592289448677,119.39572185055938,25.206508374963683,30.904788193771967,0.0,94723.03925382828,0.9891545914001728,country,93695.72918930303
38480301,"Moravskoslezské Cukrovary, A.S. O.Z. Opava",Animal And Vegetable Products From The Food And Beverage Sector,CZE,manufacturing,food-beverage-tobacco,49.959094,17.869164,2024,USD,,,977.0158727712446,,none,,3.0,11.198872026546566,9.51904122256458,2644.17811737905,emissions_fuel_inversion,0.6674510990861757,False,,,,unmatched,,,,,9.51904122256458,benchmark,4.619791565813452,3.332912008660718,0.7036355503966476,0.8627020976937623,0.0,2644.17811737905,0.9891545914001728,country,2615.5009252853524
38468982,"O-I Manufacturing Czech Republic, A.S., Závod Nové Sedlo",Glass Manufacturing,CZE,manufacturing,glass,50.211693,12.739065,2024,USD,,,20110.29422882927,116212.14,hotmaps,2014.0,2.0,755.37891,339.92050950000004,94422.36375,production_sec,,False,1860.0,O-I Manufacturing - Nové Sedlo,"O-I Manufacturing Czech Republic, a.s.",high,0.197574114352496,0.8181818181818182,,116212.14,912.14908686,benchmark,18.242981737200004,184.9248920178,268.6813055586,194.44382840520004,245.8560791412,253374.74635,0.9994199378915112,country,94367.59291459469
38468991,"O-I Manufacturing Czech Republic, A.S., Závod Rudolfova Huť",Glass Manufacturing,CZE,manufacturing,glass,50.664721,13.798055,2024,USD,,,20110.29422882927,67021.12,hotmaps,2014.0,2.0,435.63728,196.036776,54454.66,production_sec,,False,1859.0,O-I Manufacturing - Rudolfova huť,"O-I Manufacturing Czech Republic, a.s.",high,0.3055071530874651,0.7912087912087912,,67021.12,526.04877088,benchmark,10.520975417600004,106.6486976224,154.9521592288,112.13839756160002,141.7885410496,146124.65857777777,0.9994199378915112,country,54423.07291510336
44375502,"OP Papírna s.r.o., delfort",Pulp misc. (known types include mechanical and semi-chemical wood pulp),CZE,manufacturing,pulp-and-paper,49.9596659,16.8653919,2024,t of pulp & paper,272160.0,0.8080645160934744,127775.16931,219922.8387,climate_trace,2024.0,1.0,2309.18980635,1962.8113353975,545225.3709437499,production_sec,,True,,,,unmatched,,,219922.8387,,1300.29378381375,benchmark,30.239390321250003,1227.71924704275,30.239390321250003,12.0957561285,0.0,361192.7177260417,0.213267669545951,country,116278.9442385002
38480346,"Olma, A.S.",Animal And Vegetable Products From The Food And Beverage Sector,CZE,manufacturing,food-beverage-tobacco,49.585803,17.298728,2024,USD,,,34999.87851039961,,none,,3.0,401.1799309573904,341.00294131378183,94723.03925382828,emissions_fuel_inversion,0.6674510990861757,False,,,,unmatched,,,,,341.00294131378183,benchmark,165.49592289448677,119.39572185055938,25.206508374963683,30.904788193771967,0.0,94723.03925382828,0.9891545914001728,country,93695.72918930303
38480311,Pepsico Cz S.R.O. Praha,Animal And Vegetable Products From The Food And Beverage Sector,CZE,manufacturing,food-beverage-tobacco,50.109525,14.520942,2024,USD,,,34999.87851039961,,none,,3.0,401.1799309573904,341.00294131378183,94723.03925382828,emissions_fuel_inversion,0.6674510990861757,False,,,,unmatched,,,,,341.00294131378183,benchmark,165.49592289448677,119.39572185055938,25.206508374963683,30.904788193771967,0.0,94723.03925382828,0.9891545914001728,country,93695.72918930303
38475103,Personna International Cz S.R.O.,Packing| Cartridge Assembly| Moulding,CZE,manufacturing,textiles-leather-apparel,50.6604737,13.8790054,2024,USD,,,41055.12162086152,,none,,3.0,705.0510324722912,599.2933776014476,166470.38266706877,emissions_fuel_inversion,,False,,,,unmatched,,,,,599.2933776014476,external,329.6113576807962,209.75268216050665,59.92933776014476,0.0,0.0,166470.38266706877,0.999592511900644,country,166402.5479672367
38480339,Pivovar Plzeň,Animal And Vegetable Products From The Food And Beverage Sector,CZE,manufacturing,food-beverage-tobacco,49.746885,13.386982,2024,USD,,,34999.87851039961,,none,,3.0,401.1799309573904,341.00294131378183,94723.03925382828,emissions_fuel_inversion,0.6674510990861757,False,,,,unmatched,,,,,341.00294131378183,benchmark,165.49592289448677,119.39572185055938,25.206508374963683,30.904788193771967,0.0,94723.03925382828,0.9891545914001728,country,93695.72918930303
32438305,Prachovice Cement Plant,integrated dry,CZE,manufacturing,cement,49.8954278608157,15.639196089567,2024,t of cement,900000.00001,0.6514911114705391,460659.59256499994,586342.0003300001,climate_trace,2024.0,1.0,1641.757600924,985.0545605544,273626.2668206667,production_sec,,False,93.0,Závod Prachovice,"Holcim (Česko) a.s., člen koncernu",high,0.089198357085112,0.6060606060606061,586342.0003300001,854602.64,1580.1916908893504,benchmark,0.0,0.0,158.01916908893503,948.1150145336102,474.0575072668051,438942.1363581529,0.8413256574084468,country,230208.79881711645
38480304,Procházka Spol. S R. O.,Animal And Vegetable Products From The Food And Beverage Sector,CZE,manufacturing,food-beverage-tobacco,50.428069,14.285056,2024,USD,,,34999.87851039961,,none,,3.0,401.1799309573904,341.00294131378183,94723.03925382828,emissions_fuel_inversion,0.6674510990861757,False,,,,unmatched,,,,,341.00294131378183,benchmark,165.49592289448677,119.39572185055938,25.206508374963683,30.904788193771967,0.0,94723.03925382828,0.9891545914001728,country,93695.72918930303
38480314,"Raciola Uherský Brod, S.R.O.",Animal And Vegetable Products From The Food And Beverage Sector,CZE,manufacturing,food-beverage-tobacco,49.023144,17.640751,2024,USD,,,34999.87851039961,,none,,3.0,401.1799309573904,341.00294131378183,94723.03925382828,emissions_fuel_inversion,0.6674510990861757,False,,,,unmatched,,,,,341.00294131378183,benchmark,165.49592289448677,119.39572185055938,25.206508374963683,30.904788193771967,0.0,94723.03925382828,0.9891545914001728,country,93695.72918930303
42546160,Radotin Cement Plant,integrated dry,CZE,manufacturing,cement,49.9956970504138,14.3393698755715,2024,t of cement,799999.9999800002,0.6536223730913403,410814.73392,522897.89845999994,climate_trace,2024.0,1.0,1464.1141156879996,878.4684694127998,244019.01928133325,production_sec,,False,90.0,"závod Králův Dvůr - Radotín, provozovna Radotín","Českomoravský cement, a.s.",high,0.0622231696912486,0.5,522897.89845999994,976013.02,1409.2098363496998,benchmark,0.0,0.0,140.92098363496996,845.5259018098199,422.7629509049099,391447.1767638055,0.8413256574084468,country,205299.46181703216
38468979,Saint-Gobain Adfors Cz S.R.O. - Závod 1 Litomyšl,Glass Manufacturing,CZE,manufacturing,glass,49.87975,16.289931,2024,USD,,,20110.29422882927,,none,,,,,,,,False,1862.0,SAINT-GOBAIN ADFORS CZ - Litomyšl,SAINT-GOBAIN ADFORS CZ s.r.o.,high,0.1177725166769211,0.8157894736842105,,,,,,,,,,,0.9994199378915112,country,
38480306,Skaličan A.S.,Animal And Vegetable Products From The Food And Beverage Sector,CZE,manufacturing,food-beverage-tobacco,50.385798,16.037955,2024,USD,,,34999.87851039961,,none,,3.0,401.1799309573904,341.00294131378183,94723.03925382828,emissions_fuel_inversion,0.6674510990861757,False,,,,unmatched,,,,,341.00294131378183,benchmark,165.49592289448677,119.39572185055938,25.206508374963683,30.904788193771967,0.0,94723.03925382828,0.9891545914001728,country,93695.72918930303
38480310,Středisko Opatovec,Animal And Vegetable Products From The Food And Beverage Sector,CZE,manufacturing,food-beverage-tobacco,49.803336,16.473611,2024,USD,,,34999.87851039961,,none,,3.0,401.1799309573904,341.00294131378183,94723.03925382828,emissions_fuel_inversion,0.6674510990861757,False,,,,unmatched,,,,,341.00294131378183,benchmark,165.49592289448677,119.39572185055938,25.206508374963683,30.904788193771967,0.0,94723.03925382828,0.9891545914001728,country,93695.72918930303
32440699,TZMS Třinecké železárny Trinec steel plant,BF/BOF,CZE,manufacturing,iron-and-steel,49.6902275497972,18.6496641755199,2024,t of steel,2800000.0,0.3983639561485053,1989424.2950973944,1115419.0772158147,climate_trace,2024.0,1.0,5354.01157063591,3747.808099445137,1041057.805401427,production_sec,,False,1851.0,"Slévárny Třinec, a.s.","Slévárny Třinec, a.s.",high,0.1957490162705621,0.4150943396226415,1115419.0772158147,587832.56,5397.512914647328,benchmark,0.0,0.0,599.649295911222,2878.450470663132,1919.413148072974,1499309.1429575912,0.9997921852220304,country,1040841.4582047439
18648344,"Unipetrol, Litvinov",Flex Integrated,CZE,manufacturing,petrochemical-steam-cracking,50.568272,13.60227,2024,t of ethylene,543999.99996,0.7185429570748928,650451.81291,390887.36862,climate_trace,2024.0,1.0,14032.856533458,12629.5708801122,3508214.1333645,production_sec,,False,82.0,Rafinérie Litvínov,"ČESKÁ RAFINÉRSKÁ, a.s.",high,0.7042926415606385,0.6111111111111112,390887.36862,,14032.856533458,benchmark,0.0,0.0,0.0,14032.856533458,0.0,3898015.703738333,0.9751700639113344,country,3421105.4006477064
38468978,Vetropack Moravia Glass Akciová Společnost,Glass Manufacturing,CZE,manufacturing,glass,49.003155,17.126594,2024,USD,,,20110.29422882927,142865.38,hotmaps,2014.0,2.0,928.62497,417.8812365,116078.12125,production_sec,,False,1824.0,VETROPACK MORAVIA GLASS,"VETROPACK MORAVIA GLASS, akciová společnost",high,0.2211800994728371,1.0,,142865.38,1121.35036762,benchmark,22.427007352400004,227.3373932326,330.3033299062,239.03949650840005,302.2431406204,311486.2132277778,0.9994199378915112,country,116010.7887302383
38468990,Vitrablok - Závod Duchcov,Glass Manufacturing,CZE,manufacturing,glass,50.598579,13.748213,2024,USD,,,20110.29422882927,,none,,,,,,,,False,1814.0,"VITRABLOK, s.r.o.","VITRABLOK, s.r.o.",high,0.0110727867757414,0.631578947368421,,,,,,,,,,,0.9994199378915112,country,
38468989,Závod Barevka,Glass Manufacturing,CZE,manufacturing,glass,50.659444,13.799166,2024,USD,,,20110.29422882927,52586.14,hotmaps,2014.0,2.0,341.80991,153.8144595,42726.23875,production_sec,,False,1834.0,AGC Flat Glass Czech - závod Barevka,"AGC Flat Glass Czech a.s., člen AGC Group",high,0.0163640347478187,0.5531914893617021,,52586.14,412.74861286,benchmark,8.2549722572,83.6787469978,121.5786298186,87.9860777252,111.2501860612,114652.3924611111,0.9994199378915112,country,42701.454877862874
38468993,Závod Desná A Polubný,Glass Manufacturing,CZE,manufacturing,glass,50.759593,15.314853,2024,USD,,,20110.29422882927,,none,,,,,,,,False,,,,unmatched,,,,,,,,,,,,,0.9994199378915112,country,
38468983,Závod Příchovice,Glass Manufacturing,CZE,manufacturing,glass,50.761503,15.325526,2024,USD,,,20110.29422882927,,none,,,,,,,,False,,,,unmatched,,,,,,,,,,,,,0.9994199378915112,country,
38480343,Závod Vodňany,Animal And Vegetable Products From The Food And Beverage Sector,CZE,manufacturing,food-beverage-tobacco,49.141484,14.191872,2024,USD,,,34999.87851039961,,none,,3.0,401.1799309573904,341.00294131378183,94723.03925382828,emissions_fuel_inversion,0.6674510990861757,False,,,,unmatched,,,,,341.00294131378183,benchmark,165.49592289448677,119.39572185055938,25.206508374963683,30.904788193771967,0.0,94723.03925382828,0.9891545914001728,country,93695.72918930303
38468988,"Závod Řetenice, Coating, Vedení Společnosti",Glass Manufacturing,CZE,manufacturing,glass,50.640535,13.801103,2024,USD,,,281544.1192036098,721213.85,hotmaps,2014.0,2.0,4687.890025,2109.55051125,585986.2531249999,production_sec,,False,83.0,"závod Řetenice, Coating, Vedení společnosti","AGC Flat Glass Czech a.s., člen AGC Group",high,0.0135239368317542,1.0,,721213.85,5660.80750865,benchmark,113.21615017300005,1147.6459630895,1667.4392090615,1206.7205895430002,1525.785596783,1572446.5301805555,0.9994199378915112,country,585646.3447034667
38480308,"Žerotín, A.S.",Animal And Vegetable Products From The Food And Beverage Sector,CZE,manufacturing,food-beverage-tobacco,48.889306,17.304864,2024,USD,,,34999.87851039961,,none,,3.0,401.1799309573904,341.00294131378183,94723.03925382828,emissions_fuel_inversion,0.6674510990861757,False,,,,unmatched,,,,,341.00294131378183,benchmark,165.49592289448677,119.39572185055938,25.206508374963683,30.904788193771967,0.0,94723.03925382828,0.9891545914001728,country,93695.72918930303
1566773,AG der Dillinger Hüttenwerke Dillingen steel plant,BF/BOF,DEU,manufacturing,iron-and-steel,49.3530201103469,6.74528835249818,2024,t of steel,2760000.0,0.7322647449647456,3839996.322595126,2021050.696102698,climate_trace,2024.0,1.0,9701.04334129295,6790.730338905065,1886313.9830291849,production_sec,,False,116.0,ROGESA Roheisengesellschaft Saar mbH,ROGESA Roheisengesellschaft Saar mbH,high,0.1538860830164125,0.2337662337662337,2021050.696102698,9867892.24,9779.86431844096,benchmark,0.0,0.0,1086.516854224811,5215.523426362624,3477.824037853524,2716628.977344711,0.9999886687556722,country,1886292.6087445642
38480521,Adm  Mainz Gmbh,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,49.973827,8.317314,2024,USD,,,151340.05175058288,,none,,3.0,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.5944021314190702,False,,,,unmatched,,,,,1313.125913277967,benchmark,637.2877138752701,459.7661700291072,97.06461534584184,119.0074140277476,0.0,364757.19813276856,0.9591896341005064,country,349871.3234124962
38480538,Adm Spyck Gmbh,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,51.834743,6.172017,2024,USD,,,151340.05175058288,,none,,3.0,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.5944021314190702,False,,,,unmatched,,,,,1313.125913277967,benchmark,637.2877138752701,459.7661700291072,97.06461534584184,119.0074140277476,0.0,364757.19813276856,0.9591896341005064,country,349871.3234124962
38480536,Adm Spyck Gmbh Werk Straubing,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,48.901901,12.659658,2024,USD,,,151340.05175058288,,none,,3.0,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.5944021314190702,False,,,,unmatched,,,,,1313.125913277967,benchmark,637.2877138752701,459.7661700291072,97.06461534584184,119.0074140277476,0.0,364757.19813276856,0.9591896341005064,country,349871.3234124962
38478624,Adolf Sauter Gmbh & Co. Kg,Finished Product,DEU,manufacturing,textiles-leather-apparel,48.6955454,9.7028718,2024,USD,,,22446.985890849952,,none,,3.0,385.4883374695166,327.6650868490891,91018.07968030252,emissions_fuel_inversion,,False,,,,unmatched,,,,,327.6650868490891,external,180.21579776699903,114.68278039718118,32.76650868490891,0.0,0.0,91018.07968030252,0.9920497876370508,country,90294.46661797627
38469134,Agc F Glass Gmbh,Glass Manufacturing,DEU,manufacturing,glass,52.063711,11.555506,2024,USD,,,33411.355400362845,235500.09,hotmaps,2014.0,2.0,1530.750585,688.83776325,191343.823125,production_sec,,False,1946.0,f | glass GmbH,f | glass GmbH,medium,1.0215691232477275,0.7777777777777778,,235500.09,1848.44020641,benchmark,36.96880412820001,374.7442282143001,544.4738530791001,394.0340405862001,498.21928040220007,513455.6128916667,0.9997991491735826,country,191305.39155999548
32438333,Allmendingen Cement Plant,integrated dry,DEU,manufacturing,cement,48.3331703219914,9.73330639152596,2024,t of cement,999999.99997,0.7001873792510057,340704.17685000005,700187.3792300001,climate_trace,2024.0,1.0,1960.524661844,1176.3147971064,326754.1103073333,production_sec,,False,108.0,"Schwenk Zement KG, Werk Allmendingen",Schwenk Zement KG,high,0.247661833675568,0.5217391304347826,700187.3792300001,719761.22,1887.0049870248504,benchmark,0.0,0.0,188.70049870248505,1132.2029922149102,566.1014961074551,524168.0519513473,0.8268011443806705,country,270160.67233319103
3673194,Aluminium Norf GmbH,Non-ferrous metal smelting and alloying,DEU,manufacturing,other-metals,51.1532625664273,6.7845260829157,2024,unitless,,,151000.0001696737,,none,,,,,,,,False,,,,unmatched,,,,,,,,,,,,,0.9995470491640198,country,
43765081,Aluminium Oxid Stade GmbH (AOS) Alumina Refinery,Refinery,DEU,manufacturing,aluminum,53.65281,9.493854,2024,t of alumina/aluminum,1099999.9999999998,0.6332424034877865,1278896.3580839331,696566.643836565,climate_trace,2024.0,1.0,7662.233082202215,6512.898119871883,1809138.3666310783,production_sec,,False,2167.0,Aluminiumoxidwerk Stade - AOS,Aluminium Oxid Stade GmbH,high,0.4184530775641034,0.6764705882352942,696566.643836565,,6512.898119871883,external,0.0,4884.673589903912,0.0,1628.2245299679707,0.0,1809138.3666310783,0.9997734939698998,country,1808728.5858817508
32438312,Amoneburg Cement Plant,integrated dry,DEU,manufacturing,cement,50.0322556711509,8.25738561028843,2024,t of cement,949999.9999699998,0.456680447413369,245058.153186,433846.425029,climate_trace,2024.0,1.0,1214.7699900812,728.8619940487199,202461.6650135333,production_sec,,False,197.0,"Dyckerhoff GmbH, Werksgruppe Süd, Werk Amöneburg",Dyckerhoff GmbH,high,0.0472530261180851,0.3076923076923077,433846.425029,260726.3,1169.216115453155,benchmark,0.0,0.0,116.92161154531549,701.529669271893,350.7648346359465,324782.25429254305,0.8268011443806705,country,167395.5363264053
1566776,ArcelorMittal Bremen steel plant,BF/BOF,DEU,manufacturing,iron-and-steel,53.1312378958179,8.68913865827406,2024,t of steel,3799999.999999999,0.6824767252887731,4927481.956584941,2593411.556097337,climate_trace,2024.0,1.0,12448.375469267216,8713.862828487052,2420517.4523575143,production_sec,,False,139.0,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,high,0.7195551567183928,0.8695652173913043,2593411.556097337,5894265.92,12549.518519955016,benchmark,0.0,0.0,1394.2180525579286,6692.557861664789,4462.742605732298,3485977.366654171,0.9999886687556722,country,2420490.024882862
1566778,ArcelorMittal Duisburg steel plant,BOF,DEU,manufacturing,iron-and-steel,51.462419615216,6.74314200082803,2024,t of steel,1299999.9999999998,0.6302673098702825,1188053.8791054825,819347.5028313671,climate_trace,2024.0,1.0,3932.8680135905615,2753.0076095133927,764724.3359759424,production_sec,,False,159.0,ArcelorMittal Ruhrort GmbH Werk Ruhrort,ArcelorMittal Ruhrort GmbH,high,0.453585844398046,0.6938775510204082,819347.5028313671,483476.24,3964.8225662009863,benchmark,0.0,0.0,440.481217522143,2114.4081658066266,1409.9331828722168,1101339.601722496,0.9999886687556722,country,764715.6706976481
1566775,ArcelorMittal Eisenhüttenstadt steel plant,BF/BOF,DEU,manufacturing,iron-and-steel,52.1669738304436,14.6254069840339,2024,t of steel,2400000.0,0.6809277421770511,3105030.5043273526,1634226.5812249226,climate_trace,2024.0,1.0,7844.287589879628,5491.00131291574,1525278.1424765943,production_sec,,False,236.0,ArcelorMittal Eisenhüttenstadt GmbH,ArcelorMittal Eisenhüttenstadt GmbH,high,0.5349403535154049,0.9090909090909092,1634226.5812249226,3654551.84,7908.022426547403,benchmark,0.0,0.0,878.5602100665185,4217.285115509037,2812.1771009718473,2196672.8962631673,0.9999886687556722,country,1525260.859177294
1566777,ArcelorMittal Hamburg steel plant,DRI-EAF,DEU,manufacturing,iron-and-steel,53.5230882560197,9.89986227272253,2024,t of steel,1099999.9999999998,0.75465435705426,830119.7927596858,1146768.93,hotmaps,2014.0,2.0,13761.22716,9632.859012,2675794.1699999995,production_sec,,False,124.0,ArcelorMittal Hamburg GmbH,ArcelorMittal Duisburg GmbH,high,0.1890784153810227,0.875,830119.7927596858,1146768.93,20792.06746983,benchmark,0.0,11.238335514,3440.3067899999996,14366.950508826,2973.57183549,5775574.2971749995,0.9999886687556722,country,2675763.849922488
38469064,Ardagh Glass Gmbh,Glass Manufacturing,DEU,manufacturing,glass,52.660305,9.214709,2024,USD,,,33411.35540036284,,none,,,,,,,,False,,,,unmatched,,,,,,,,,,,,,0.9997991491735826,country,
38469092,Ardagh Glass Gmbh,Glass Manufacturing,DEU,manufacturing,glass,51.626076,7.512943,2024,USD,,,33411.355400362845,85495.88,hotmaps,2014.0,2.0,555.72322,250.075449,69465.4025,production_sec,,False,2023.0,Werk Lünen,Ardagh Glass GmbH,high,0.7974029319823787,1.0,,85495.88,671.0571621200002,benchmark,13.421143242400008,136.04702896760006,197.66561960120004,143.04999649840005,180.87337381040004,186404.7672555556,0.9997991491735826,country,69451.45031650046
38469113,Ardagh Glass Gmbh,Glass Manufacturing,DEU,manufacturing,glass,53.946107,10.194237,2024,USD,,,33411.355400362845,62189.53,hotmaps,2014.0,2.0,404.231945,181.90437525,50528.993125,production_sec,,False,2024.0,Werk Wahlstedt,Ardagh Glass GmbH,high,0.3774745323408071,1.0,,62189.53,488.12562097,benchmark,9.762512419400002,98.9603334031,143.7815714647,104.05427780540002,131.5669258774,135590.45026944444,0.9997991491735826,country,50518.844334972804
38469050,Ardagh Glass Gmbh,Glass Manufacturing,DEU,manufacturing,glass,52.536864,13.713597,2024,USD,,,33411.35540036284,71993.61,hotmaps,2014.0,2.0,467.9584650000001,210.58130925000003,58494.80812500001,production_sec,,False,1937.0,Werk Neuenhagen,Ardagh Glass GmbH,high,0.1977459327814383,1.0,,71993.61,565.07784489,benchmark,11.301556897800005,114.56127178470004,166.4485063839,120.45826837980005,152.30824144380003,156966.06802500002,0.9997991491735826,country,58483.05939444697
38469051,Ardagh Glass Gmbh,Glass Manufacturing,DEU,manufacturing,glass,51.649411,14.2294,2024,USD,,,33411.355400362845,75976.15,hotmaps,2014.0,2.0,493.844975,222.23023875,61730.621875,production_sec,,False,2341.0,Werk Drebkau,Ardagh Glass GmbH,high,0.1111973410961086,1.0,,75976.15,596.33680135,benchmark,11.926736027000002,120.8985682105,175.65609903849997,127.12177465700002,160.733623417,165649.1114861111,0.9997991491735826,country,61718.22322858114
38469068,Ardagh Glass Gmbh Werk Bad Münder,Glass Manufacturing,DEU,manufacturing,glass,52.192248,9.446852,2024,USD,,,33411.355400362845,30169.37,hotmaps,2014.0,2.0,196.100905,88.24540725000001,24512.613125000003,production_sec,,False,2359.0,Werk Bad Münder,Ardagh Glass GmbH,medium,1.232712730381964,0.6857142857142857,,30169.37,236.79938513,benchmark,4.735987702600001,48.00761339990001,69.75128174630001,50.47878649660001,63.82571578460001,65777.60698055556,0.9997991491735826,country,24507.689746396198
38469066,Ardagh Glass Gmbh Werk Obernkirchen,Glass Manufacturing,DEU,manufacturing,glass,52.264368,9.140727,2024,USD,,,146311.3947680092,105984.0,hotmaps,2014.0,2.0,688.896,310.0032,86112.0,production_sec,,False,131.0,Ardagh Glass GmbH,Ardagh Glass GmbH,high,4.6966472183090354e-05,0.6486486486486487,,105984.0,831.868416,benchmark,16.637368320000004,168.64915968000005,245.03394816,177.33030912000004,224.21763072,231074.56,0.9997991491735826,country,86094.70433363554
38469095,Ardagh Group,Glass Manufacturing,DEU,manufacturing,glass,49.233083,8.374951,2024,USD,,,111524.07013785314,177138.03,hotmaps,2014.0,2.0,1151.397195,518.12873775,143924.649375,production_sec,,False,206.0,Ardagh Group,Ardagh Group,high,0.0043494703952035,1.0,,177138.03,1390.35639747,benchmark,27.807127949400005,281.8744329981,409.5413539797,296.3838090354001,374.7496735074,386210.11040833336,0.9997991491735826,country,143895.7419902312
3673201,Aurubis AG,Non-ferrous crude metal production,DEU,manufacturing,other-metals,53.5216322071928,10.0332724732957,2024,unitless,,,164000.00018428138,,none,,,,,,,,False,266.0,Aurubis AG,Aurubis AG,high,0.4207536241933625,1.0,,,,,,,,,,,0.9995470491640198,country,
3673202,Aurubis AG,Non-ferrous crude metal production,DEU,manufacturing,other-metals,51.6040261582496,7.50788747844793,2024,unitless,,,162000.00018203404,,none,,,,,,,,False,192.0,Aurubis AG,Aurubis AG,high,0.285358023734287,1.0,,,,,,,,,,,0.9995470491640198,country,
18648353,"BASF AG , Ludwigshafen ",Naphtha,DEU,manufacturing,petrochemical-steam-cracking,49.530256,8.422265,2024,t of ethylene,620000.00004,0.75351499988687,910819.81923,467179.29996,climate_trace,2024.0,1.0,16771.736868564,15094.5631817076,4192934.217141,production_sec,,False,278.0,BASF SE,BASF,high,0.2187611465711439,0.5833333333333334,467179.29996,,16771.736868564,benchmark,0.0,0.0,0.0,16771.736868564,0.0,4658815.796823333,0.9786841287566194,country,4103558.171236458
18648354,"BP Gelsenkirchen , Gelsenkirchen ",Flex Integrated,DEU,manufacturing,petrochemical-steam-cracking,51.539311,7.042823,2024,t of ethylene,1073000.0000399998,0.7535149999346316,1345411.43925,808521.5949600001,climate_trace,2024.0,1.0,29025.925259064003,26123.332733157604,7256481.314766001,production_sec,,False,1408.0,Ruhr Oel GmbH Werk Horst,RUHR OEL GMBH,high,0.3900835131412945,0.1818181818181818,808521.5949600001,,29025.925259064003,benchmark,0.0,0.0,0.0,29025.925259064003,0.0,8062757.016406667,0.9786841287566194,country,7101803.093380451
18648352,"Basell Polyfine GMBH , Wesseling ",Naphtha,DEU,manufacturing,petrochemical-steam-cracking,50.833333,6.966944,2024,t of ethylene,1040000.0000399998,0.7535149999325574,1527826.79352,783655.5999600003,climate_trace,2024.0,1.0,28133.23603856401,25319.91243470761,7033309.009641003,production_sec,,False,1997.0,SK-MMA-Anlage,Evonik Röhm GmbH,high,0.6122521703453669,0.1666666666666666,783655.5999600003,,28133.23603856401,benchmark,0.0,0.0,0.0,28133.23603856401,0.0,7814787.788490002,0.9786841287566194,country,6883387.900376586
32438330,Beckum Cement Plant,integrated dry,DEU,manufacturing,cement,51.7587986195122,8.07279866630518,2024,t of cement,500000.0000400001,0.5826589679733872,99662.359838,291329.48401,climate_trace,2024.0,1.0,815.722555228,489.4335331368,135953.75920466665,production_sec,,False,263.0,Phoenix Zementwerke Krogbeumker,Phoenix Zementwerke Krogbeumker,high,0.162967484290447,0.3181818181818182,291329.48401,375941.51,785.1329594069501,benchmark,0.0,0.0,78.513295940695,471.07977564417007,235.53988782208503,218092.4887241528,0.8268011443806705,country,112406.7236932725
32438328,Beckum-Kollenbach Cement Plant,integrated dry,DEU,manufacturing,cement,51.7654625243113,8.05631118333764,2024,t of cement,1249999.9997499995,0.5095515327587105,162846.93738629998,636939.4158209999,climate_trace,2024.0,1.0,1783.4303642987995,1070.0582185792796,297238.3940497999,production_sec,,False,171.0,Holcim WestZement GmbH Werk: Kollenbach,Holcim WestZement GmbH,high,0.1603162350163194,0.5,636939.4158209999,891581.09,1716.551725637595,benchmark,0.0,0.0,171.65517256375946,1029.931035382557,514.9655176912785,476819.9237882208,0.8268011443806705,country,245757.04435424725
1566785,Benteler Steel Tube Lingen plant,EAF,DEU,manufacturing,iron-and-steel,52.4676256350036,7.3176976407442,2024,t of steel,649999.9999999999,0.7546543570542599,39242.02656682151,490525.3320852688,climate_trace,2024.0,1.0,1226.313330213172,858.4193311492203,238449.81420811673,production_sec,,True,,,,unmatched,,,490525.3320852688,,1535.834814758977,benchmark,0.0,4.807148254435634,0.0,259.095480407439,1271.9321860971022,426620.7818774936,0.9999886687556722,country,238447.112275012
