source_id,source_name,source_type,iso3_country,sector,subsector,lat,lon,year,capacity_units,annual_capacity_t,capacity_factor,annual_emissions_co2e_t,production_t,production_source,production_year,data_tier,fuel_energy_tj,useful_heat_tj,useful_heat_mwh,heat_method,food_country_scale,ct_country_artifact,SiteID,SiteName,CompanyName,match_confidence,distance_km,name_similarity,annual_output_t,production_2014_t
1566785,Benteler Steel Tube Lingen plant,EAF,DEU,manufacturing,iron-and-steel,52.4676256350036,7.3176976407442,2024,t of steel,649999.9999999999,0.7546543570542599,39242.02656682151,490525.3320852688,climate_trace,2024,1,1226.3133302131719,858.4193311492203,238449.81420811673,production_sec,,True,,,,unmatched,,,490525.3320852688,
32438332,Bernburg Cement Plant,integrated dry,DEU,manufacturing,cement,51.8166173773161,11.7379651445116,2024,t of cement,859999.99997,0.5994895995697496,350194.84700699995,515561.05561199994,climate_trace,2024,1,1443.5709557135997,866.1425734281598,240595.15928559995,production_sec,,False,242.0,"SCHWENK Zement KG, Werk Bernburg",Schwenk Zement KG,high,0.8034196092112883,0.5517241379310345,515561.05561199994,976474.3
38474135,Biess Textil-Applikationen Gmbh.,Final Product Assembly,DEU,manufacturing,textiles-leather-apparel,48.0302934,11.5851453,2024,USD,,,22446.985890849952,,none,,3,365.43729574033296,310.621701379283,86283.80593868972,emissions_fuel_inversion,,False,,,,unmatched,,,,
38480509,Brauerei Diebels Gmbh & Co. Kg,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,51.532983,6.421499,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
38477189,Breitex Gmbh,Cut & Sew|Cutting|Screen Printing|Washing|Ironing|Knit Composite|Packaging|Product Finishing|Quality Control,DEU,manufacturing,textiles-leather-apparel,50.74893,12.9900099,2024,USD,,,22446.985890849952,,none,,3,365.43729574033296,310.621701379283,86283.80593868972,emissions_fuel_inversion,,False,,,,unmatched,,,,
45257234,Brunsbüttel,ammonia,DEU,manufacturing,chemicals,53.9140811,9.1161823,2024,t of chemical,1570000.0000000002,0.5862068965517238,3524920.6896551717,920344.8275862064,climate_trace,2024,1,8283.103448275857,7454.793103448272,2070775.8620689644,production_sec,,False,117.0,Sasol Germany GmbH,Sasol Germany GmbH,low,2.739670522321545,0.1666666666666666,920344.8275862064,
38480517,Brökelmann + Co Oelmühle Gmbh + Co,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,51.658808,7.838213,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
38480535,Bunge Deutschland Gmbh,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,49.506863,8.450283,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
32438316,Burglengenfeld Cement Plant,integrated dry,DEU,manufacturing,cement,49.2131819505009,12.0300078626401,2024,t of cement,1100000.00004,0.5104424717359839,381389.85383,561486.71893,climate_trace,2024,1,1572.1628130039999,943.2976878023999,262027.13550066663,production_sec,,False,220.0,"HeidelbergCement AG, Zementwerk Burglengenfeld",HeidelbergCement AG,high,0.1329879094207396,0.4864864864864865,561486.71893,1310578.09
38480540,Böklunder Fleischwarenfabrik Gmbh & Co. Kg,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,54.603413,9.586199,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
1566784,CSN Stahlwerk Thüringen Unterwellenborn steel plant,EAF,DEU,manufacturing,iron-and-steel,50.6550946481609,11.4351991903788,2024,t of steel,1099999.9999999998,0.75465435705426,66409.58342077486,442354.81,hotmaps,2014,2,1105.887025,774.1209174999999,215033.58819444443,production_sec,,False,265.0,Stahlwerk Thüringen GmbH,Stahlwerk Thüringen GmbH,high,0.1880992657887265,0.59375,830119.7927596858,442354.81
38480554,Cargill Deutschland Gmbh,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,51.983315,11.875674,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
38480508,Cargill Deutschland Gmbh,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,51.337549,6.661029,2024,USD,,,118875.81005270594,,none,,3,1213.4644490725905,1031.4447817117018,286512.43936436163,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
38480529,Cargill Gmbh,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,52.192199,10.426068,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
38480550,Cargill Gmbh,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,51.30161,13.291514,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
38480478,Cargill Gmbh,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,50.027906,8.227229,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
38480515,Coppenrath & Wiese Gmbh & Co. Kg,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,52.313251,7.798942,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
38476958,Corsina Europe Gmbh,Final Product Assembly,DEU,manufacturing,textiles-leather-apparel,48.78689,9.93691,2024,USD,,,22446.98589084995,,none,,3,365.4372957403329,310.62170137928297,86283.80593868971,emissions_fuel_inversion,,False,,,,unmatched,,,,
38480530,Cremilk Gmbh,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,54.655012,9.93491,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
38480531,Crespel & Deiters Gmbh & Co.Kg,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,52.26462,7.70549,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
38477043,Deichmann Se,Final Product Assembly,DEU,manufacturing,textiles-leather-apparel,51.4617581,6.9281721,2024,USD,,,22446.98589084995,,none,,3,365.4372957403329,310.62170137928297,86283.80593868971,emissions_fuel_inversion,,False,,,,unmatched,,,,
1896592,Deuna Cement Plant,integrated dry,DEU,manufacturing,cement,51.362277292066,10.4811076435298,2024,t of cement,1999999.9999,0.7112997951190649,363717.45979699993,1422599.590167,climate_trace,2024,1,3983.2788524676,2389.9673114805596,663879.8087445999,production_sec,,False,255.0,Deuna Zement GmbH,Deuna Zement GmbH,high,0.179063422195865,0.9166666666666666,1422599.590167,1442063.92
1566788,Deutsche Edelstahlwerke steel plant,EAF,DEU,manufacturing,iron-and-steel,50.9155366619083,8.01640737211641,2024,t of steel,600000.0,0.7546543570542598,36223.409138604475,452792.61423255585,climate_trace,2024,1,1131.9815355813896,792.3870749069727,220107.5208074924,production_sec,,False,188.0,Deutsche Edelstahlwerke GmbH Werk Siegen,Deutsche Edelstahlwerke GmbH,high,0.2540513946336578,0.9152542372881356,452792.61423255585,474755.75
1896617,Dotternhausen Cement Plant,integrated dry,DEU,manufacturing,cement,48.2275715767427,8.77983697538782,2024,t of cement,1100000.00004,0.7112528500650452,397174.2602800001,782378.1351,climate_trace,2024,1,2190.6587782799998,1314.3952669679998,365109.7963799999,production_sec,,False,112.0,Holcim (Süddeutschland) GmbH,Holcim (Süddeutschland) GmbH,high,0.0805589554208953,0.1463414634146341,782378.1351,1016687.21
18648357,"Dow Chemical Co. , Bohlen ",Flex Standalone,DEU,manufacturing,petrochemical-steam-cracking,51.394126,11.974703,2024,t of ethylene,564999.99996,0.7535150001241426,737320.7092800002,425735.9750400001,climate_trace,2024,1,15283.921503936004,13755.529353542404,3820980.375984001,production_sec,,False,241.0,"Dow Olefinverbund GmbH, Werk Schkopau",Dow Olefinverbund GmbH,medium,2.924340965989871,0.4444444444444444,425735.9750400001,
32438309,Dykerhoff Geseke Cement Plant,integrated dry,DEU,manufacturing,cement,51.6224230186466,8.50309807523907,2024,t of cement,379999.99999,0.6023248611684823,155469.081545,228883.447238,climate_trace,2024,1,640.8736522664,384.52419135983996,106812.27537773331,production_sec,,False,182.0,"Dyckerhoff Werksgruppe Nord, Werk Geseke",Dyckerhoff GmbH,high,0.0906841317100122,0.5614035087719298,228883.447238,323837.76
44375507,"Dynos GmbH, Niederlassung Bad Durkheim",Semi-chemical wood pulp,DEU,manufacturing,pulp-and-paper,49.4515534,8.0629732,2024,t of pulp & paper,199499.99999,0.8262882204925458,95774.65449699998,164844.49998000002,climate_trace,2024,1,1730.8672497900002,1471.2371623215001,408676.98953375005,production_sec,,True,,,,unmatched,,,164844.49998000002,
1566786,ESF Elbe Stahlwerke Feralpi Riesa plant,EAF,DEU,manufacturing,iron-and-steel,51.3130887460788,13.2770101168078,2024,t of steel,1400000.0,0.7546543570542597,84521.28799007711,321913.22,hotmaps,2014,2,804.7830499999999,563.3481349999998,156485.5930555555,production_sec,,False,274.0,ESF Elbe-Stahlwerke Feralpi GmbH,ESF Elbe-Stahlwerke Feralpi GmbH,high,0.0570516578570759,0.9,1056516.0998759635,321913.22
38480552,Eipro-Vermarktung Gmbh & Co. Kg,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,52.659092,8.204994,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
38473057,Emil Kiessling Gmbh,Finished Goods,DEU,manufacturing,textiles-leather-apparel,49.1763057,11.0027151,2024,USD,,,22446.98589084995,,none,,3,365.4372957403329,310.62170137928297,86283.80593868971,emissions_fuel_inversion,,False,,,,unmatched,,,,
32438317,Ennigerloh Cement Plant,integrated dry,DEU,manufacturing,cement,51.857620513076,8.03065346643537,2024,t of cement,999999.99997,0.5654052940999622,193422.324086,565405.294083,climate_trace,2024,1,1583.1348234324,949.8808940594399,263855.8039054,production_sec,,False,1407.0,HeidelbergCement AG Zementwerk Ennigerloh,HeidelbergCement AG,high,0.0714341680026438,0.6060606060606061,565405.294083,643171.48
3673051,Essen aluminium plant,Smelting,DEU,manufacturing,aluminum,51.493167,6.963494,2024,t of alumina/aluminum,85000.0,0.8650963597430409,183832.97644539617,73533.19057815848,climate_trace,2024,1,220.59957173447543,143.38972162740905,39830.47822983585,production_sec,,False,150.0,TRIMET Aluminium SE,TRIMET Aluminium SE,high,0.4743250233295155,0.6470588235294118,73533.19057815848,
44375511,Essity Operations Mannheim GmbH,Pulp misc. (known types include mechanical and semi-chemical wood pulp),DEU,manufacturing,pulp-and-paper,49.5342827,8.4594229,2024,t of pulp & paper,199499.99999,0.8262882204925458,95774.65449699998,782215.74,hotmaps,2014,2,8213.26527,6981.2754795,1939243.18875,production_sec,,False,103.0,SCA Hygiene Products GmbH Consumer Products,SCA Hygiene Products GmbH Consumer Products,high,0.2164958487698164,0.21875,164844.49998000002,782215.74
38469119,Euroglas Ag,Glass Manufacturing,DEU,manufacturing,glass,52.057558,11.58079,2024,USD,,,103338.8172836988,244023.05,hotmaps,2014,2,1586.149825,713.76742125,198268.728125,production_sec,,False,276.0,EUROGLAS AG,EUROGLAS AG,high,0.0017271501181037,1.0,,244023.05
38469121,Euroglas Gmbh,Glass Manufacturing,DEU,manufacturing,glass,52.274411,11.440182,2024,USD,,,131987.20227323906,210868.41,hotmaps,2014,2,1370.644665,616.79009925,171330.583125,production_sec,,False,243.0,EUROGLAS GmbH,EUROGLAS GmbH,high,0.0015205648720579,1.0,,210868.41
38467587,Fels-Werke Gmbh,Lime Production In Rotary Kilns,DEU,manufacturing,lime,52.486448,13.830047,2024,t of lime,357993.4494593065,0.5300950948558751,194165.5589378316,189770.57154891305,climate_trace,2024,1,853.9675719701088,555.0789217805707,154188.58938349184,production_sec,,False,,,,unmatched,,,189770.57154891305,
38467583,"Fels-Werke Gmbh, Kalkwerk Saal",Lime Production In Rotary Kilns,DEU,manufacturing,lime,48.890591,11.934025,2024,t of lime,619532.7052819086,0.530095094855875,336017.0812706516,328411.2481727302,climate_trace,2024,1,1477.850616777286,960.6029009052359,266834.1391403433,production_sec,,False,,,,unmatched,,,328411.2481727302,
38480542,Franz Wiltmann Gmbh & Co. Kg Westfälische Fleischwarenfabrik,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,52.00799,8.105025,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
44375510,GRuNPERGA Papier GmbH,Mechanical and semi-chemical wood pulp,DEU,manufacturing,pulp-and-paper,50.7786198,13.1594074,2024,t of pulp & paper,65372.881356,0.8262882205672013,31383.785094000006,54016.841809000005,climate_trace,2024,1,567.1768389945,482.100313145325,133916.75365147917,production_sec,,False,1918.0,Papierfabrik Grünperga,Grünperga Papier GmbH,high,0.0489883044391667,0.9375,54016.841809000005,54224.62
38477402,Gebr. Conzelmann Gmbh & Co.Kg,Final Product Assembly,DEU,manufacturing,textiles-leather-apparel,48.2501075,9.0166772,2024,USD,,,22446.98589084995,,none,,3,365.4372957403329,310.62170137928297,86283.80593868971,emissions_fuel_inversion,,False,,,,unmatched,,,,
42741860,Georgsmarienhütte Osnabrück steel plant,EAF,DEU,manufacturing,iron-and-steel,52.2094721461794,8.04644859003109,2024,t of steel,649999.9999999999,0.7546543570542599,39242.02656682151,335135.18,hotmaps,2014,2,837.83795,586.4865649999999,162912.93472222218,production_sec,,False,136.0,Georgsmarienhütte GmbH,Georgsmarienhütte Holding GmbH,high,0.2111607323894089,0.6896551724137931,490525.3320852688,335135.18
32267402,Germany,soda_ash,DEU,manufacturing,chemicals,51.13372269040778,10.288485092742851,2024,t of chemical,2521579.9999999995,0.7983190593885516,855535.7838535181,2013025.3737729837,climate_trace,2024,1,20130.253737729836,17110.71567707036,4752976.576963988,production_sec,,False,,,,unmatched,,,2013025.3737729837,
38469111,Gerresheimer Essen Gmbh,Glass Manufacturing,DEU,manufacturing,glass,51.438605,7.088215,2024,USD,,,33411.355400362845,76501.09,hotmaps,2014,2,497.25708499999996,223.76568824999998,62157.135624999995,production_sec,,False,2314.0,Glasfabrik Essen,Gerresheimer Essen GmbH,high,0.2962163624519488,1.0,,76501.09
38469060,Gerresheimer Lohr Gmbh,Glass Manufacturing,DEU,manufacturing,glass,49.983952,9.578945,2024,USD,,,33411.355400362845,101412.58,hotmaps,2014,2,659.18177,296.6317965,82397.72125,production_sec,,False,2305.0,Glasfabrik Lohr,Gerresheimer Lohr GmbH,high,0.5285944085080247,1.0,,101412.58
38469150,Gerresheimer Tettau Gmbh,Glass Manufacturing,DEU,manufacturing,glass,50.457747,11.264414,2024,USD,,,33411.355400362845,67846.18,hotmaps,2014,2,441.0001699999999,198.45007649999997,55125.02124999999,production_sec,,False,2362.0,Glasfabrik Tettau,Gerresheimer Tettau GmbH,high,0.1774974195661336,1.0,,67846.18
38480532,Gilde Brauerei Gmbh,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,52.354796,9.753487,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
38469062,Glasfaserherstellungsanlage - Saint-Gobain Isover G+H Ag Werk Lübz,Glass Manufacturing,DEU,manufacturing,glass,53.475238,12.024809,2024,USD,,,33411.355400362845,,none,,,,,,,,False,2154.0,Werk Lübz,Saint-Gobain Isover G+H AG,high,0.1166325349569573,0.5822784810126582,,
38469106,Glaswerk Ernstthal Gmbh,Glass Manufacturing,DEU,manufacturing,glass,50.489944,11.172166,2024,USD,,,33411.35540036284,,none,,,,,,,,False,2013.0,Anlage zur Herst. von Glas und Mikrofasern Lauscha,Lauscha Fiber International GmbH,high,0.991363590438379,0.5333333333333333,,
38480543,Glencore Magdeburg Gmbh,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,52.194041,11.682746,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
38469128,Gmb Glasmanufaktur Brandenburg Gmbh,Glass Manufacturing,DEU,manufacturing,glass,51.57587,14.604819,2024,USD,,,33411.355400362845,68812.6,hotmaps,2014,2,447.2819,201.276855,55910.2375,production_sec,,False,2340.0,Solarglaswerk Tschernitz,GMB Glasmanufaktur Brandenburg GmbH,high,0.2217420904905581,1.0,,68812.6
1896594,Gollheim Cement Plant,integrated dry,DEU,manufacturing,cement,49.601992483041,8.0370452916598,2024,t of cement,799999.9999800002,0.5104866612877621,277398.45174,408389.32902000006,climate_trace,2024,1,1143.490121256,686.0940727536,190581.686876,production_sec,,False,205.0,Dyckerhoff GmbH,Werksgruppe Süd Dyckerhoff,high,0.3304709285707505,0.0975609756097561,408389.32902000006,928462.15
38469100,Guardian Flachglas Gmbh,Glass Manufacturing,DEU,manufacturing,glass,51.651228,12.24341,2024,USD,,,130964.04566646974,208227.67,hotmaps,2014,2,1353.479855,609.06593475,169184.981875,production_sec,,False,244.0,GUARDIAN Flachglas GmbH,GUARDIAN Flachglas GmbH,high,0.0016312480822665,1.0,,208227.67
38474564,Guetermann Gmbh,Yarn Dye|Continuous Dye|Cold-Pad-Batch Dyeing|Digital Print,DEU,manufacturing,textiles-leather-apparel,48.11277,7.98325,2024,USD,,,22446.985890849952,,none,,3,365.43729574033296,310.621701379283,86283.80593868972,emissions_fuel_inversion,,False,,,,unmatched,,,,
38480549,H. & J. Brüggen Kg,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,53.880086,10.692115,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
38480539,Hage Produktions Ag,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,54.294693,9.677788,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
3673050,Hamburg aluminium plant,Smelting,DEU,manufacturing,aluminum,53.512134,9.892576,2024,t of alumina/aluminum,67000.0,0.8650963597430409,144903.6402569593,57961.45610278374,climate_trace,2024,1,173.88436830835124,113.0248394004283,31395.788722341196,production_sec,,False,123.0,"TRIMET ALUMINIUM SE, Niederlassung Hamburg","TRIMET ALUMINIUM SE, Niederlassung Hamburg",high,0.356013792724687,0.3793103448275862,57961.45610278374,
1896608,Hannover Cement Plant,integrated dry,DEU,manufacturing,cement,52.3749507578749,9.877094633034,2024,t of cement,700000.0000199998,0.5882463102260503,140865.28504800002,411772.41717,climate_trace,2024,1,1152.9627680759997,691.7776608455998,192160.46134599994,production_sec,,False,2203.0,Zementwerk Hannover,HeidelbergCement AG,high,0.2367410905549016,0.5806451612903226,411772.41717,648464.59
38477569,Hanskruchen Gmbh,Cut & Sew|Washing|Packaging|Product Finishing|Filling,DEU,manufacturing,textiles-leather-apparel,51.165691,10.451526,2024,USD,,,22446.98589084995,,none,,3,365.4372957403329,310.62170137928297,86283.80593868971,emissions_fuel_inversion,,False,,,,unmatched,,,,
32438329,Harburg Cement Plant,integrated dry,DEU,manufacturing,cement,48.7767109030793,10.6987005636817,2024,t of cement,999999.99997,0.510799058235324,346960.26029999997,510799.05822000006,climate_trace,2024,1,1430.237363016,858.1424178096,238372.893836,production_sec,,False,100.0,Märker Kalk GmbH,Märker Zement GmbH,high,0.0880651032663929,0.5925925925925926,510799.05822000006,
32438323,Heidelberg Geseke Cement Plant,integrated dry,DEU,manufacturing,cement,51.6186036741443,8.51081586438816,2024,t of cement,900000.00001,0.5178896079898012,159450.7009134,466100.647196,climate_trace,2024,1,1305.0818121487998,783.0490872892799,217513.6353581333,production_sec,,False,181.0,HeidelbergCement AG - Zementwerk Geseke (Milke),HeidelbergCement AG HeidelbergCement AG,high,0.0281465129594948,0.59375,466100.647196,927369.31
44375506,Heinrich Schaller Pappenfabrik e.K.,Pulp misc.,DEU,manufacturing,pulp-and-paper,50.0210149,12.0200894,2024,t of pulp & paper,199499.99999,0.8262882204925458,95774.65449699998,164844.49998000002,climate_trace,2024,1,1730.8672497900002,1471.2371623215001,408676.98953375005,production_sec,,True,,,,unmatched,,,164844.49998000002,
38469103,Heraeus Quarzglas Gmbh & Co. Kg,Glass Manufacturing,DEU,manufacturing,glass,51.638193,12.302419,2024,USD,,,33411.355400362845,,none,,,,,,,,False,,,,unmatched,,,,
38477601,Hirsch Natur Gmbh,Washing|Ironing|Knit Composite|Packaging|Product Finishing|Dying|Sewing,DEU,manufacturing,textiles-leather-apparel,52.05880459999999,7.3622936,2024,USD,,,22446.985890849952,,none,,3,365.43729574033296,310.621701379283,86283.80593868972,emissions_fuel_inversion,,False,,,,unmatched,,,,
1896619,Hover Cement Plant,integrated dry,DEU,manufacturing,cement,52.3529880409205,9.88824496974665,2024,t of cement,999999.99997,0.5009061962150271,128067.18807199998,500906.1961999999,climate_trace,2024,1,1402.5373493599996,841.5224096159997,233756.22489333324,production_sec,,False,129.0,Holcim (Deutschland) AG Werk Höver,Holcim (Deutschland) AG Werk Höver,high,0.384512080761844,0.2777777777777778,500906.1961999999,906706.54
3673372,Hydro Aluminium Rolled Products GmbH Rheinwerk,Non-ferrous crude metal production,DEU,manufacturing,other-metals,51.1536852558066,6.7835762834351,2024,unitless,,,286000.0003213687,,none,,,,,,,,False,,,,unmatched,,,,
1566772,Hüttenwerke Krupp Mannesmann (HKM) steel plant,BF/BOF,DEU,manufacturing,iron-and-steel,51.3688861770941,6.71444217243744,2024,t of steel,6300000.0,0.6036595713681704,7225805.069277,3803055.2996194735,climate_trace,2024,1,18254.665438173473,12778.26580672143,3549518.279644842,production_sec,,False,143.0,Hüttenwerke Krupp Mannesmann GmbH,Hüttenwerke Krupp Mannesmann GmbH,high,0.1676272073579449,0.8484848484848485,3803055.2996194735,10901034.95
18648355,"INEOS , Dormagen ",Naphtha,DEU,manufacturing,petrochemical-steam-cracking,51.06716,6.84594,2024,t of ethylene,1155000.0,0.753515,1696769.1792599997,870309.8250000001,climate_trace,2024,1,31244.122717500002,28119.710445750003,7811030.679375,production_sec,,False,269.0,INEOS Köln GmbH,INEOS Manufacturing Deutschland GmbH,high,0.0771114883377994,0.5833333333333334,870309.8250000001,
45257233,INEOS Nitriles Cologne,ammonia,DEU,manufacturing,chemicals,51.0723534866003,6.85601303697041,2024,t of chemical,350000.0,0.586206896551724,785810.344827586,205172.4137931034,climate_trace,2024,1,1846.5517241379305,1661.8965517241375,461637.9310344826,production_sec,,False,269.0,INEOS Köln GmbH,INEOS Manufacturing Deutschland GmbH,high,0.8335090856629032,0.4528301886792453,205172.4137931034,
38477730,In-Fashion Herrenbekleidung Gmbh,Final Product Assembly,DEU,manufacturing,textiles-leather-apparel,49.71224,9.21248,2024,USD,,,22446.985890849952,,none,,3,365.43729574033296,310.621701379283,86283.80593868972,emissions_fuel_inversion,,False,,,,unmatched,,,,
38476273,Kaiser Bekleidungs-Gmbh,Final Product Assembly,DEU,manufacturing,textiles-leather-apparel,49.71224,9.21248,2024,USD,,,22446.98589084995,,none,,3,365.4372957403329,310.62170137928297,86283.80593868971,emissions_fuel_inversion,,False,,,,unmatched,,,,
38467588,Kalkwerke H. Oetelshofen Gmbh & Co. Kg,Lime Production In Rotary Kilns,DEU,manufacturing,lime,51.248149,7.041902,2024,t of lime,450737.8664176761,0.5300950948558751,244467.5172118813,238933.9320538128,climate_trace,2024,1,1075.2026942421578,698.8817512574026,194133.81979372294,production_sec,,False,,,,unmatched,,,238933.9320538128,
38480477,"Kampffmeyer Mühlen Gmbh, Werk Ellmühle",Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,50.925589,6.977555,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
38480475,Karlsberg Brauerei Gmbh .,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,49.3245,7.346041,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
32438335,Karlstadt Cement Plant,integrated dry,DEU,manufacturing,cement,49.95398520895,9.77093568618336,2024,t of cement,1200000.00027,0.4229022030831803,344707.585808,507482.6438139999,climate_trace,2024,1,1420.9514026791996,852.5708416075198,236825.2337798666,production_sec,,False,227.0,"SCHWENK Zement KG, Werk Karlstadt",Schwenk Zement KG,high,0.2072685212495076,0.4666666666666667,507482.6438139999,852087.45
1896600,Karsdorf Cement Plant,integrated dry,DEU,manufacturing,cement,51.2696298176477,11.6611740785651,2024,t of cement,1400000.0003000002,0.6938076384727554,763125.95981,971330.69407,climate_trace,2024,1,2719.725943396,1631.8355660375998,453287.6572326666,production_sec,,False,246.0,LAFARGE Zement Karsdorf GmbH,LAFARGE Zement GmbH Oberursel,high,0.4794201612650767,0.4210526315789473,971330.69407,1280975.99
44375515,Katz GmbH & Co. KG,Chemical wood pulp; Mechanical and semi-chemical wood pulp; Mechanical wood pulp,DEU,manufacturing,pulp-and-paper,48.7236271,8.3557998,2024,t of pulp & paper,199499.99999,0.8262882204925458,95774.65449699998,19712.45,hotmaps,2014,2,206.980725,175.93361625,48870.448958333334,production_sec,,False,2105.0,Pappenwerk Weisenbach,Katz GmbH & Co. KG,high,0.0111456035965915,1.0,164844.49998000002,19712.45
1566779,Kehler Baden Steel Works,EAF,DEU,manufacturing,iron-and-steel,48.5982814201553,7.82205624647558,2024,t of steel,2500000.0,0.7546543570542595,150930.87141085192,1886635.8926356488,climate_trace,2024,1,4716.589731589122,3301.6128121123847,917114.670031218,production_sec,,False,2080.0,Walzwerk,Badische Stahlwerke GmbH,high,0.463248358265072,0.4651162790697674,1886635.8926356488,385855.42
38480476,Kellogg (Deutschland) Gmbh,Animal And Vegetable Products From The Food And Beverage Sector,DEU,manufacturing,food-beverage-tobacco,53.08486,8.77745,2024,USD,,,151340.05175058288,,none,,3,1544.8540156211377,1313.125913277967,364757.19813276856,emissions_fuel_inversion,0.6270161587225895,False,,,,unmatched,,,,
