source_id,source_name,source_type,iso3_country,sector,subsector,lat,lon,capacity_units,capacity,capacity_factor,annual_emissions_co2e_t,year,annual_capacity_t,annual_output_t
38478490,"Union Textile De
Tourcoing",Wet Process| Spinning,FRA,manufacturing,textiles-leather-apparel,50.7366713,3.1506612,USD,,,30639.273584592447,2024,,
38469041,Ursa France,Glass Manufacturing,FRA,manufacturing,glass,49.12,6.71,USD,,,47099.48835658097,2024,,
38469035,Usine De Guimerville,Glass Manufacturing,FRA,manufacturing,glass,49.87,1.69,USD,,,47099.48835658097,2024,,
38469010,Usine De L'Ardoise,Glass Manufacturing,FRA,manufacturing,glass,44.1,4.66,USD,,,47099.48835658097,2024,,
38480450,Usine Du Chancet,Animal And Vegetable Products From The Food And Beverage Sector,FRA,manufacturing,food-beverage-tobacco,45.8711,3.03981,USD,,,36509.80551665503,2024,,
32438446,Val dAzergues Cement Plant,integrated dry,FRA,manufacturing,cement,45.8661401302062,4.65919169801848,t of cement,400000.00001,0.6024145691849396,163676.03845999998,2024,400000.00001,240965.82768000002
38469038,Verallia,Glass Manufacturing,FRA,manufacturing,glass,45.55,4.13,USD,,,110029.72089399469,2024,,
38469021,Verallia,Glass Manufacturing,FRA,manufacturing,glass,45.69,-0.33,USD,,,111029.7208936653,2024,,
38469024,Verallia - Usine De Chalon Sur Saône,Glass Manufacturing,FRA,manufacturing,glass,46.79,4.85,USD,,,134029.72088609036,2024,,
38469037,Verallia France Usine De Lagnieu,Glass Manufacturing,FRA,manufacturing,glass,45.89,5.32,USD,,,115029.72089234796,2024,,
38468960,Verallia Verrerie De Oiry,Glass Manufacturing,FRA,manufacturing,glass,49.018726,4.038137,USD,,,47099.48835658097,2024,,
38468961,Verallia-Vauxrot,Glass Manufacturing,FRA,manufacturing,glass,49.4,3.32,USD,,,212029.72086040137,2024,,
38469040,Verescence France Sas - Usine De Mers,Glass Manufacturing,FRA,manufacturing,glass,50.05,1.37,USD,,,119029.72089103056,2024,,
38469011,Verreries Brosse Sas,Glass Manufacturing,FRA,manufacturing,glass,49.83,1.7,USD,,,47099.48835658097,2024,,
18648349,"Versalis France SAS, Dunkerque ",Naphtha,FRA,manufacturing,petrochemical-steam-cracking,51.026972,2.243242,t of ethylene,380000.00004,0.7535149998154195,558244.40538,2024,380000.00004,286335.69996
32438438,Villiers-au-Bouin Cement Plant,integrated dry,FRA,manufacturing,cement,47.5884855290444,0.328987361156791,t of cement,289999.99999,0.8143177777522179,185532.94103,2024,289999.99999,236152.15554
38480470,Viol - Castel Viandes,Animal And Vegetable Products From The Food And Beverage Sector,FRA,manufacturing,food-beverage-tobacco,47.708,-1.3789,USD,,,36509.80551665503,2024,,
32438445,Viviers le Teil Cement Plant,integrated dry,FRA,manufacturing,cement,44.5209793133477,4.68968031784091,t of cement,940000.00002,0.431089469565296,198774.173248,2024,940000.00002,405224.10140000004
38468962,Voa - Verrrerie D'Albi,Glass Manufacturing,FRA,manufacturing,glass,43.92,2.14,USD,,,47099.48835658097,2024,,
44375541,"WEPA Greenfield SAS, WEPA Group",Pulp misc.,FRA,manufacturing,pulp-and-paper,49.0330112,3.3935335,t of pulp & paper,108539.032139,0.6796284264312553,42858.168948,2024,108539.032139,73766.21161900002
38480407,William Saurin Production,Animal And Vegetable Products From The Food And Beverage Sector,FRA,manufacturing,food-beverage-tobacco,48.86,2.67,USD,,,36509.80551665503,2024,,
32438455,Xeuilley Cement Plant,integrated dry,FRA,manufacturing,cement,48.5634345960459,6.10790545544433,t of cement,999999.99997,0.7327962355519838,356571.320247,2024,999999.99997,732796.23553
38480429,Ysco France,Animal And Vegetable Products From The Food And Beverage Sector,FRA,manufacturing,food-beverage-tobacco,48.73,-0.01,USD,,,36509.80551665503,2024,,
38481213,1Stop Halal Ltd - Eye ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.320558,1.142395,USD,,,19859.930431775036,2024,,
38495260,2  Sisters  Food Group  -  Thetford,Factory Processing |  Manufacturer | Slaughterhouses,GBR,manufacturing,food-beverage-tobacco,52.40902029999999,0.7262128,USD,,,19859.930431775036,2024,,
38495259,2 Sisters Food Group Sandycroft,Factory Processing |  Manufacturer | Slaughterhouses,GBR,manufacturing,food-beverage-tobacco,53.1984482,-3.0051422,USD,,,19859.930431775036,2024,,
38480930,"2 Sisters Poultry Limited, Coupar Angus",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,56.543717,-3.271408,USD,,,19859.930431775036,2024,,
38481111,A B P Guildford,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.260956,-0.57123,USD,,,19859.930431775043,2024,,
32438458,Aberthaw Cement Plant,integrated dry,GBR,manufacturing,cement,51.3970746819116,-3.39153945775675,t of cement,500000.0000400001,0.6100215693131981,239631.722981,2024,500000.0000400001,305010.78468099993
38481188,Abp Langport,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.032406,-2.816249,USD,,,19859.930431775036,2024,,
38472010,Abraham  Moon And  Sons  Ltd,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,53.8784082,-1.7175576,USD,,,9185.950544905283,2024,,
38481082,Accolade Park,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.5173,-2.68868,USD,,,19859.930431775043,2024,,
38473734,Advanced Processing Limited,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,53.759196,-1.87378,USD,,,9185.950544905283,2024,,
38478481,Albert Thurston Ltd.,Cut & Sew|Embroidery|Packaging|Product Finishing,GBR,manufacturing,textiles-leather-apparel,52.6417254,-1.1430998,USD,,,9185.950544905283,2024,,
38481229,Albion Mills Confectionery Plant ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.720247,-1.85238,USD,,,19859.930431775036,2024,,
38469344,Allied Glass - Knottingley Site,Glass Manufacturing,GBR,manufacturing,glass,53.7087,-1.23149,USD,,,82402.69330619431,2024,,
38469310,Allied Glass Knottingley,Glass Manufacturing,GBR,manufacturing,glass,53.708347,-1.231362,USD,,,82402.69330619431,2024,,
38478614,Alpha Designs Upholstery Ltd,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,52.5607045,-2.0575099,USD,,,9185.950544905283,2024,,
38477033,Ample Fabrics (New),Fabric Mill,GBR,manufacturing,textiles-leather-apparel,52.6602093,-1.0780421,USD,,,9185.950544905283,2024,,
38481086,"Anglo Beef Processors Limited, Abp Shrewsbury",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.7422,-2.7234,USD,,,19859.930431775043,2024,,
38481122,Anglo Beef Processors Uk,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,56.42002,-3.47602,USD,,,19859.930431775043,2024,,
38469302,Ardagh Glass (Worksop) Ltd,Glass Manufacturing,GBR,manufacturing,glass,53.3137,-1.1379,USD,,,82402.69330619431,2024,,
38469338,Ardagh Glass Barnsley,Glass Manufacturing,GBR,manufacturing,glass,53.570386,-1.438929,USD,,,185636.02660552817,2024,,
38469301,Ardagh Glass Barnsley,Glass Manufacturing,GBR,manufacturing,glass,53.5663,-1.45464,USD,,,166636.0266117857,2024,,
38469345,Ardagh Glass Headlands,Glass Manufacturing,GBR,manufacturing,glass,53.7025,-1.25187,USD,,,82402.69330619431,2024,,
38469349,Ardagh Glass Wheatley,Glass Manufacturing,GBR,manufacturing,glass,53.55234,-1.085694,USD,,,284924.6265728278,2024,,
38469295,"Ardagh Glass, Portland Place, Irvine",Glass Manufacturing,GBR,manufacturing,glass,55.60804,-4.675222,USD,,,82402.69330619431,2024,,
38480926,"Arla Foods Ltd, Lockerbie",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,55.119781,-3.406614,USD,,,19859.930431775043,2024,,
38481118,"Arla Foods Ltd, Romanby Dairy",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.335517,-1.443717,USD,,,19859.930431775036,2024,,
38481156,Armaghdown Creameries Ltd,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.3433,-6.2592,USD,,,19859.930431775036,2024,,
38480920,Ballyrashane Creamery,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,55.1422,-6.6044,USD,,,19859.930431775036,2024,,
38481219,Batley Pet Foods,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.743377,-1.650491,USD,,,19859.930431775036,2024,,
38469341,Beatson Clark Plc,Glass Manufacturing,GBR,manufacturing,glass,53.435937,-1.360394,USD,,,82402.69330619431,2024,,
45257256,Billingham Fertilizers,ammonia,GBR,manufacturing,chemicals,54.5943025,-1.2918619,t of chemical,566989.9999999999,0.5291098608441068,590999.9999999999,2024,566989.9999999999,300000.00000000006
38480893,Birdseye Lowestoft,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.482772,1.759434,USD,,,19859.930431775043,2024,,
38481108,Bournville Chocolate Works ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.417173,-1.930276,USD,,,19859.930431775043,2024,,
38480991,Bridge Road Food Factory,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.778,0.146746,USD,,,19859.930431775036,2024,,
38477191,Bristow Paul Associates,Finished Goods Factory,GBR,manufacturing,textiles-leather-apparel,53.045,-2.9220439,USD,,,9185.950544905283,2024,,
38477192,Britannia Garment Packaging (Uk),Factory Processing |  Manufacturer | Finished Product Supplier | Service Provider,GBR,manufacturing,textiles-leather-apparel,52.60781009999999,-1.1940037,USD,,,9185.950544905283,2024,,
38472458,British Millerain,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,53.6297762,-2.1442595,USD,,,9185.950544905283,2024,,
1566826,British Steel Scunthorpe plant,BOF,GBR,manufacturing,iron-and-steel,53.5793660305166,-0.611727226879383,t of steel,3201000.0,0.4042382178880623,2458536.417373406,2024,3201000.0,1293966.5354596875
38481143,"British Sugar Plc, York Sugar Factory",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.970418,-1.12296,USD,,,19859.930431775043,2024,,
38474173,Brunel Healthcare Manufacturing Limited,Finished Goods,GBR,manufacturing,textiles-leather-apparel,52.7733394,-1.5732646,USD,,,9185.950544905283,2024,,
38481178,Bulmer Cider Mills ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.059558,-2.72764,USD,,,19859.930431775043,2024,,
38474176,Buoyant Upholstery Ltd,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,53.8381455,-2.1955534,USD,,,9185.950544905283,2024,,
38480950,Burton Brewery,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.8068,-1.63549,USD,,,27720.81375724084,2024,,
38480888,Bury St Edmunds Sugar Factory ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.253727,0.726918,USD,,,285546.08860310126,2024,,
38481114,"Cadbury Ltd, Ctb Confectionery Somerdale",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.422212,-2.494982,USD,,,19859.930431775036,2024,,
38480921,"Cameronbridge Dist, Windygates, Leven",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,56.189663,-3.05486,USD,,,111278.70544418272,2024,,
38481154,"Campbell Grocery Products Limited, Campbells, Kings Lynn",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.739603,0.411222,USD,,,19859.930431775036,2024,,
38481075,Campbells Of Worksop ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.3187,-1.14026,USD,,,19859.930431775036,2024,,
38480958,Cannington Creamery,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.1444,-3.07497,USD,,,19859.930431775036,2024,,
38480885,Cantley Sugar Factory,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.575675,1.520238,USD,,,121278.70543417428,2024,,
38480884,Carlisle Biscuit Factory,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.894576,-2.949515,USD,,,19859.930431775036,2024,,
38481225,Castill Laithe Abattoir,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.920101,-2.308764,USD,,,19859.930431775036,2024,,
32438467,Cauldon Cement Plant,integrated dry,GBR,manufacturing,cement,53.0455362637212,-1.87899385711747,t of cement,960000.0,0.5973960388333334,389550.00899000006,2024,960000.0,573500.1972800001
38481116,"Cavaghan & Gray Group Ltd, Leeming Bar Meat Processing Unit",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.30411,-1.565083,USD,,,19859.930431775043,2024,,
38480963,Cemetery Road Pizza And Pies Wm,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.8845,-1.37198,USD,,,19859.930431775036,2024,,
38476856,Chartwell Global Ltd  T/A Dye Hard,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,52.6325729,-1.0929973,USD,,,9185.950544905283,2024,,
38481071,"Cherry Valley Farms Ltd, Caistor Poultry Processors",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.498635,-0.330995,USD,,,19859.930431775036,2024,,
38481206,Chesterfield Poultry Slaughterhouse ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.614975,-0.949697,USD,,,19859.930431775043,2024,,
38481222,"Chilled Food Manufacturing Unit, Market Drayton",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.905331,-2.484816,USD,,,19859.930431775036,2024,,
38480949,Coca Cola - Edmonton ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.6151,-0.045801,USD,,,19859.930431775036,2024,,
38480868,Coca-Cola - Wakefield ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.718669,-1.52265,USD,,,19859.930431775036,2024,,
38476917,Colour Works Ltd,Dyeing,GBR,manufacturing,textiles-leather-apparel,52.6451202,-1.1101129,USD,,,9185.950544905283,2024,,
38481072,Consett ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,55.2772,-1.83485,USD,,,19859.930431775036,2024,,
38481119,"Convenience Foods Limited, Turnpike Close Food Factory - Grantham",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.901094,-0.667015,USD,,,19859.930431775036,2024,,
38480943,"Cooked Meat Plant, Kings Lynn",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.7331,0.408492,USD,,,19859.930431775043,2024,,
32438466,Cookstown Cement Plant,integrated semidry,GBR,manufacturing,cement,54.6193708247158,-6.76822753602504,t of cement,450000.0,0.5107191682888889,195844.2027,2024,450000.0,229823.62573
38481140,"Coors Brewers Ltd, Alton Brewery",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.148544,-0.972319,USD,,,19859.930431775043,2024,,
38481139,"Coors Brewers Ltd, Shobnall Maltings",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.815581,-1.629337,USD,,,19859.930431775036,2024,,
38469312,Cowley Hill Works,Glass Manufacturing,GBR,manufacturing,glass,53.461,-2.73705,USD,,,175636.02660882162,2024,,
38469322,Cowley Hill Works,Glass Manufacturing,GBR,manufacturing,glass,53.463676,-2.73624,USD,,,308835.6265649527,2024,,
38481081,Cranswick Convenience Foods Limited,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.7755,-0.33686,USD,,,19859.930431775043,2024,,
38480994,Cranswick Country Foods (Ballymena),Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.8822,-6.3467,USD,,,19859.930431775036,2024,,
38481090,Cranswick Country Foods (Lazenby'S) ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.1431,-0.321244,USD,,,19859.930431775043,2024,,
38495264,Cranswick Country Foods (Norfolk),Factory Processing |  Manufacturer | Slaughterhouses,GBR,manufacturing,food-beverage-tobacco,52.5708328,0.8101433,USD,,,19859.930431775043,2024,,
38481199,Cranswick Country Foods (Norfolk) ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.568875,0.805765,USD,,,19859.930431775036,2024,,
38480879,Crisp Maltings,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.808299,0.90115,USD,,,19859.930431775036,2024,,
38481058,Crown Farm,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.3684,1.30375,USD,,,19859.930431775036,2024,,
38480957,"Dairy Crest Ltd, Aintree Dairy, Liverpool",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.4585,-2.94669,USD,,,19859.930431775036,2024,,
38481121,"Dairy Farmers Of Britain Ltd, Blaydon Dairy",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.965763,-1.699166,USD,,,19859.930431775036,2024,,
38481153,"Dairy Farmers Of Britain Ltd, Lincoln Dairy",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.21854,-0.552939,USD,,,19859.930431775036,2024,,
38480995,Dale Farm Ltd (Dromona),Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.9013,-6.3605,USD,,,19859.930431775036,2024,,
38481062,Dale Farm Ltd (Dunmanbridge),Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.6636,-6.7175,USD,,,19859.930431775036,2024,,
38480996,Dale Farm Ltd (Pennybridge),Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.8522,-6.2511,USD,,,19859.930431775036,2024,,
38480875,Danish Crown Bugle ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,50.408489,-4.765986,USD,,,19859.930431775043,2024,,
38472855,Danish Design Pet Products Ltd,"Assembly, Cut & Sew, Cutting, Final Product Assembly, Finished Goods, Making Up, Manufacturing, Packing, Product Finishing, Sample Making, Stitching, Warehousing Distribution",GBR,manufacturing,textiles-leather-apparel,53.8660103,-1.6914174,USD,,,9185.950544905283,2024,,
38480894,Davidstow Creamery,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,50.649567,-4.63356,USD,,,19859.930431775036,2024,,
38481201,Dawn Cardington  ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.128888,-0.412164,USD,,,19859.930431775036,2024,,
38480941,"Delico Ltd, Delico Limited",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.9889,-0.790967,USD,,,19859.930431775036,2024,,
38481126,Dial Lane Meat Packing Facility Epr/Jp3433Wu,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.533064,-2.018974,USD,,,19859.930431775043,2024,,
38481084,Dolwen Abattoir,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.4571,-3.48018,USD,,,19859.930431775043,2024,,
38480945,Dovecote Park Abattoir Stapleton ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.673,-1.23511,USD,,,19859.930431775036,2024,,
38480952,Dowlais Slaughterhouse,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.7701,-3.33485,USD,,,19859.930431775036,2024,,
1896810,Dunbar Cement Plant,integrated semidry,GBR,manufacturing,cement,55.9788143617116,-2.46922987075568,t of cement,999999.99997,0.3209889376576297,231906.482738,2024,999999.99997,320988.937648
38480915,Dunbia Dungannon,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.4886,-6.8061,USD,,,19859.930431775036,2024,,
38481095,Dunhills (Pontefract) Plc,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.691956,-1.316527,USD,,,19859.930431775036,2024,,
38475580,Dye Point Ltd,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,52.63743669999999,-1.0979432,USD,,,9185.950544905283,2024,,
38481094,East Hortonwood Abattoir ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.723152,-2.473302,USD,,,19859.930431775036,2024,,
38480986,Eastern Way Food Factory,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.8817,-2.9065,USD,,,19859.930431775036,2024,,
38480944,Easton Food Processors,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.8305,-0.607133,USD,,,31706.61375325167,2024,,
38469342,Eggbrough Site,Glass Manufacturing,GBR,manufacturing,glass,53.7056,-1.13882,USD,,,263814.62657978025,2024,,
38475617,Elite Styles Inc Ltd,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,52.6321395,-1.0996403,USD,,,9185.950544905283,2024,,
38473099,Elms Marketing Ltd,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,53.271558,-2.1127003,USD,,,9185.950544905283,2024,,
38469292,Encirc Ltd.,Glass Manufacturing,GBR,manufacturing,glass,54.1592,-7.5844,USD,,,153636.0266160672,2024,,
38477263,Endura Ltd,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,55.890747,-3.5780024,USD,,,9185.950544905283,2024,,
38479204,Equip Outdoor Technologies Uk Ltd.,Cut & Sew|Washing|Ironing|Packaging|Product Finishing,GBR,manufacturing,textiles-leather-apparel,53.084068,-1.366021,USD,,,9185.950544905283,2024,,
38480947,Erith Oil Works ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.4926,0.167927,USD,,,104278.70545118868,2024,,
38481120,"Esca Food Solutions Ltd, Milton Keynes Meat Processing Facility",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.049512,-0.707958,USD,,,19859.930431775036,2024,,
38479227,Esmie Ltd,Sampling | Cutting | Binding | Gluing | Finishing | Assembling | Confection | Shipping,GBR,manufacturing,textiles-leather-apparel,51.0965894,-0.4539199,USD,,,9185.950544905283,2024,,
18648379,"ExxonMobil Chemical Co. , Mossmorran Fife",Natural Gas Liquids,GBR,manufacturing,petrochemical-steam-cracking,56.093287,-3.313367,t of ethylene,770000.0000399998,0.7535149999089086,696425.0571299999,2024,770000.0000399998,580206.5499600001
38481060,F A Gill Ltd,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.5664,-2.11473,USD,,,19859.930431775036,2024,,
38481134,"Faccenda Group Limited, Faccenda Sutton Benger",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.50784,-2.081372,USD,,,19859.930431775036,2024,,
38480961,Fengate Dairy ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.5718,-0.211462,USD,,,19859.930431775036,2024,,
38469317,Fibre Glass Wigan  ,Glass Manufacturing,GBR,manufacturing,glass,53.5179,-2.5497,USD,,,82402.69330619431,2024,,
38479885,Filmod,"Cut & Sew, Finished Goods",GBR,manufacturing,textiles-leather-apparel,55.378051,-3.435973,USD,,,9185.950544905283,2024,,
38480988,Flixton Poultry Processors,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.4227,1.39519,USD,,,19859.930431775036,2024,,
3673062,Fort William aluminium plant,Smelting,GBR,manufacturing,aluminum,56.828168,-5.075296,t of alumina/aluminum,37999.99999999999,0.865096359743041,82184.15417558886,2024,37999.99999999999,32873.66167023555
38481036,"Freemans Of Newent, Town Farm",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.9291,-2.39438,USD,,,19859.930431775036,2024,,
38481194,Fulney Lane Meat Processing Unit - Spalding,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.795614,-0.126055,USD,,,19859.930431775036,2024,,
38477358,Future Fabrics Ltd,Fabric Mill,GBR,manufacturing,textiles-leather-apparel,51.6500029,-0.0259751,USD,,,9185.950544905283,2024,,
38481052,"G Wood And Sons Ltd , Baulker Lane Clipstone Abattoir",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.166341,-1.104731,USD,,,19859.930431775036,2024,,
33999241,GBR-Stockton-on-Tees_ammonia,ammonia,GBR,manufacturing,chemicals,54.5630516937368,-1.32997994510473,t of chemical,719844.0000000001,0.0555675952011824,78800.0,2024,719844.0000000001,39999.99999999995
1567273,GFG Liberty Steel Newport plant,EAF,GBR,manufacturing,iron-and-steel,51.557289,-2.962704,t of steel,2000000.0,0.2453899792105013,132477.92931407434,2024,2000000.0,490779.9584210026
1566828,GFG Liberty Steel Rotherham plant,EAF,GBR,manufacturing,iron-and-steel,53.4502732344451,-1.32312304007683,t of steel,1219999.9999999998,0.2453899792105013,37721.347604238275,2024,1219999.9999999998,299375.7746368115
38477412,Gill Design Studio,Final Product Assembly,GBR,manufacturing,textiles-leather-apparel,52.6327479,-1.1453998,USD,,,9185.950544905283,2024,,
38481037,Ginsters Callington,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,50.5047,-4.30421,USD,,,19859.930431775036,2024,,
38481024,Gipping Road Poultry Processors Great Blakenham ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.1098,1.10432,USD,,,19859.930431775036,2024,,
38481006,"Girvan Dist, Grangestone Ind Est, Girvan",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,55.2607,-4.83221,USD,,,169334.81649718864,2024,,
38480918,Glanbia Cheese Ltd,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,54.4636,-6.249,USD,,,19859.930431775036,2024,,
38481209,Goodwin Road ,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.513452,-0.692774,USD,,,19859.930431775036,2024,,
38481113,Grampian Country Pork Limited,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,53.495427,-2.07655,USD,,,19859.930431775036,2024,,
38481125,"Grampian Country Pork Limited, Wiveliscombe Pork Processing",Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,51.040367,-3.30606,USD,,,19859.930431775043,2024,,
38480946,Grantham Poultry Processing Plant,Animal And Vegetable Products From The Food And Beverage Sector,GBR,manufacturing,food-beverage-tobacco,52.9219,-0.65299,USD,,,19859.930431775036,2024,,
